citation_key,year,title,authors,venue,work_type,doi,openalex_id,abstract,official_url,team_scope,team_evidence,affiliations,cited_by_count,source_verified,source_verification,screening_status,screening_reason,pdf,download_status,download_source,sha256,pages,analysis_status,cross_team_duplicate_of
beyond-transmitting-bits-context-semantics-and-task-oriented-communications-2022,2022,"Beyond Transmitting Bits: Context, Semantics, and Task-Oriented Communications",Denız Gündüz; Zhijin Qin; Iñaki Estella Aguerri; Harpreet S. Dhillon; Zhaohui Yang; Aylin Yener; Kai‐Kit Wong; Chan‐Byoung Chae,IEEE Journal on Selected Areas in Communications,article,10.1109/jsac.2022.3223408,https://openalex.org/W4313455370,"Communication systems to date primarily aim at reliably communicating bit sequences. Such an approach provides efficient engineering designs that are agnostic to the meanings of the messages or to the goal that the message exchange aims to achieve. Next generation systems, however, can be potentially enriched by folding message semantics and goals of communication into their design. Further, these systems can be made cognizant of the context in which communication exchange takes place, thereby providing avenues for novel design insights. This tutorial summarizes the efforts to date, starting from its early adaptations, semantic-aware and task-oriented communications, covering the foundations, algorithms and potential implementations. The focus is on approaches that utilize information theory to provide the foundations, as well as the significant role of learning in semantics and task-aware communications.",https://doi.org/10.1109/jsac.2022.3223408,direct,指定团队负责人直接署名：Zhijin Qin,Imperial College London; Tsinghua University; Virginia Tech; Zhejiang Lab; Zhejiang University; The Ohio State University; Yonsei University; University College London,637,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,综述、教程、愿景或编者按，非正式技术研究论文,,pending,,,0,metadata_screened,
beyond-transmitting-bits-context-semantics-and-task-oriented-communications-2022,2022,"Beyond Transmitting Bits: Context, Semantics, and Task-Oriented Communications",Denız Gündüz; Zhijin Qin; Iñaki Estella Aguerri; Harpreet S. Dhillon; Zhaohui Yang; Aylin Yener; Kai‐Kit Wong; Chan‐Byoung Chae,arXiv (Cornell University),preprint,10.48550/arxiv.2207.09353,https://openalex.org/W4286224510,"Communication systems to date primarily aim at reliably communicating bit sequences. Such an approach provides efficient engineering designs that are agnostic to the meanings of the messages or to the goal that the message exchange aims to achieve. Next generation systems, however, can be potentially enriched by folding message semantics and goals of communication into their design. Further, these systems can be made cognizant of the context in which communication exchange takes place, providing avenues for novel design insights. This tutorial summarizes the efforts to date, starting from its early adaptations, semantic-aware and task-oriented communications, covering the foundations, algorithms and potential implementations. The focus is on approaches that utilize information theory to provide the foundations, as well as the significant role of learning in semantics and task-aware communications.",https://doi.org/10.48550/arxiv.2207.09353,direct,指定团队负责人直接署名：Zhijin Qin,,26,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
deep-learning-enabled-semantic-communications-with-speech-recognition-and-synthesis-2022,2022,Deep Learning Enabled Semantic Communications with Speech Recognition and Synthesis,Zhenzi Weng; Zhijin Qin; Xiaoming Tao; Chengkang Pan; Guangyi Liu; Geoffrey Ye Li,arXiv (Cornell University),preprint,10.48550/arxiv.2205.04603,https://openalex.org/W4320813258,"In this paper, we develop a deep learning based semantic communication system for speech transmission, named DeepSC-ST. We take the speech recognition and speech synthesis as the transmission tasks of the communication system, respectively. First, the speech recognition-related semantic features are extracted for transmission by a joint semantic-channel encoder and the text is recovered at the receiver based on the received semantic features, which significantly reduces the required amount of data transmission without performance degradation. Then, we perform speech synthesis at the receiver, which dedicates to re-generate the speech signals by feeding the recognized text and the speaker information into a neural network module. To enable the DeepSC-ST adaptive to dynamic channel environments, we identify a robust model to cope with different channel conditions. According to the simulation results, the proposed DeepSC-ST significantly outperforms conventional communication systems and existing DL-enabled communication systems, especially in the low signal-to-noise ratio (SNR) regime. A software demonstration is further developed as a proof-of-concept of the DeepSC-ST.",https://doi.org/10.48550/arxiv.2205.04603,direct,指定团队负责人直接署名：Zhijin Qin,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
guest-editorial-special-issue-on-beyond-transmitting-bits-context-semantics-and-task-oriented-communications-2022,2022,"Guest Editorial Special Issue on Beyond Transmitting Bits: Context, Semantics, and Task-Oriented Communications",Denız Gündüz; Zhijin Qin; Iñaki Estella Aguerri; Harpreet S. Dhillon; Zhaohui Yang; Aylin Yener; Kai‐Kit Wong; Chan‐Byoung Chae,IEEE Journal on Selected Areas in Communications,editorial,10.1109/jsac.2022.3221853,https://openalex.org/W4311897569,"It is our pleasure to share with you this Special Issue, which brings together a diverse set of articles dealing with various aspects of semantic and goal-oriented communications, providing a snapshot of research activities in this highly active research area. Wireless communications and networking research has traditionally focused on improving the capacity and throughput of the underlying wireless network. However, recent explosion in data-driven machine learning applications and their reliance on huge datasets collected by edge devices have raised legitimate concerns that the increasing data traffic might soon overwhelm the capacity of current networks despite ongoing efforts to increase their capacity and efficiency. Also, most of the edge intelligence applications impose stringent delay constraints, which cannot be met by naive forwarding of data samples for processing at the receiver end. This made it obvious to researchers in both academia and industry that it is essential to analyze the “value” or “relevance” of collected data, and filter and prioritize the delivery of data based on its value/relevance as well as the wireless channel and network conditions. In this context, data value will be closely connected to the underlying signals and processes that generate the data, e.g., text, image, video, or sensor data, and what the receiver intends to do with the received data. This subjectivity of data value makes semantic and goal-oriented communication a rather elusive research topic, which has led to both an increasingly rich and active area of investigation, but also a controversial one, mainly due to the lack of clear and widely agreed-upon definitions of some of the core concepts and formulations. Despite these disagreements, there is almost unanimous consensus on the importance and potential impact of this line of investigation for the design of future communication systems and networks.",https://doi.org/10.1109/jsac.2022.3221853,direct,指定团队负责人直接署名：Zhijin Qin,Imperial College London; Tsinghua University; Virginia Tech; Zhejiang Lab; Zhejiang University; The Ohio State University; University College London; Yonsei University,9,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：editorial,,pending,,,0,metadata_screened,
qoe-aware-resource-allocation-for-semantic-communication-networks-2022,2022,QoE-Aware Resource Allocation for Semantic Communication Networks,Lei Yan; Zhijin Qin; Rui Zhang; Yongzhao Li; Geoffrey Ye Li,arXiv (Cornell University),preprint,10.48550/arxiv.2205.14530,https://openalex.org/W4281782432,"With the aim of accomplishing intelligence tasks, semantic communications transmit task-related information only, yielding significant performance gains over conventional communications. To guarantee user requirements for different types of tasks, we perform the semantic-aware resource allocation in a multi-cell multi-task network in this paper. Specifically, an approximate measure of semantic entropy is first developed to quantify the semantic information for different tasks, based on which a novel quality-of-experience (QoE) model is proposed. We formulate the QoE-aware semantic resource allocation in terms of the number of transmitted semantic symbols, channel assignment, and power allocation. To solve this problem, we first decouple it into two independent subproblems. The first one is to optimize the number of transmitted semantic symbols with given channel assignment and power allocation, which is solved by the exhaustive searching method. The second one is the channel assignment and power allocation subproblem, which is modeled as a many-to-one matching game and solved by the proposed low-complexity matching algorithm. Simulation results demonstrate the effectiveness and superiority of the proposed method on the overall QoE.",https://doi.org/10.48550/arxiv.2205.14530,direct,指定团队负责人直接署名：Zhijin Qin,,2,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
resource-allocation-for-text-semantic-communications-2022,2022,Resource allocation for text semantic communications,Lei Yan; Zhijin Qin; Rui Zhang; Yongzhao Li; Geoffrey Ye Li,arXiv (Cornell University),preprint,10.48550/arxiv.2201.06023,https://openalex.org/W4303939443,"Semantic communications have shown its great potential to improve the transmission reliability, especially in the low signal-to-noise regime. However, resource allocation for semantic communications still remains unexplored, which is a critical issue in guaranteeing the semantic transmission reliability and the communication efficiency. To fill this gap, we investigate the spectral efficiency in the semantic domain and rethink the semantic-aware resource allocation issue. Specifically, taking text semantic communication as an example, the semantic spectral efficiency (S-SE) is defined for the first time, and is used to optimize resource allocation in terms of channel assignment and the number of transmitted semantic symbols. Additionally, for fair comparison of semantic and conventional communication systems, a transform method is developed to convert the conventional bit-based spectral efficiency to the S-SE. Simulation results demonstrate the validity and feasibility of the proposed resource allocation method, as well as the superiority of semantic communications in terms of the S-SE.",https://doi.org/10.48550/arxiv.2201.06023,direct,指定团队负责人直接署名：Zhijin Qin,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
robust-semantic-communications-against-semantic-noise-2022,2022,Robust Semantic Communications Against Semantic Noise,"Qiyu Hu; Guangyi Zhang; Zhijin Qin; Yunlong Cai; Guanding Yu; Li, Geoffrey Ye",arXiv (Cornell University),preprint,10.48550/arxiv.2202.03338,https://openalex.org/W4221161146,"Although the semantic communications have exhibited satisfactory performance in a large number of tasks, the impact of semantic noise and the robustness of the systems have not been well investigated. Semantic noise is a particular kind of noise in semantic communication systems, which refers to the misleading between the intended semantic symbols and received ones. In this paper, we first propose a framework for the robust end-to-end semantic communication systems to combat the semantic noise. Particularly, we analyze the causes of semantic noise and propose a practical method to generate it. To remove the effect of semantic noise, adversarial training is proposed to incorporate the samples with semantic noise in the training dataset. Then, the masked autoencoder (MAE) is designed as the architecture of a robust semantic communication system, where a portion of the input is masked. To further improve the robustness of semantic communication systems, we firstly employ the vector quantization-variational autoencoder (VQ-VAE) to design a discrete codebook shared by the transmitter and the receiver for encoded feature representation. Thus, the transmitter simply needs to transmit the indices of these features in the codebook. Simulation results show that our proposed method significantly improves the robustness of semantic communication systems against semantic noise with significant reduction on the transmission overhead.",https://doi.org/10.48550/arxiv.2202.03338,direct,指定团队负责人直接署名：Zhijin Qin,,6,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
robust-semantic-communications-with-masked-vq-vae-enabled-codebook-2022,2022,Robust Semantic Communications with Masked VQ-VAE Enabled Codebook,Qiyu Hu; Guangyi Zhang; Zhijin Qin; Yunlong Cai; Guanding Yu; Geoffrey Ye Li,arXiv (Cornell University),preprint,10.48550/arxiv.2206.04011,https://openalex.org/W4281757381,"Although semantic communications have exhibited satisfactory performance for a large number of tasks, the impact of semantic noise and the robustness of the systems have not been well investigated. Semantic noise refers to the misleading between the intended semantic symbols and received ones, thus cause the failure of tasks. In this paper, we first propose a framework for the robust end-to-end semantic communication systems to combat the semantic noise. In particular, we analyze sample-dependent and sample-independent semantic noise. To combat the semantic noise, the adversarial training with weight perturbation is developed to incorporate the samples with semantic noise in the training dataset. Then, we propose to mask a portion of the input, where the semantic noise appears frequently, and design the masked vector quantized-variational autoencoder (VQ-VAE) with the noise-related masking strategy. We use a discrete codebook shared by the transmitter and the receiver for encoded feature representation. To further improve the system robustness, we develop a feature importance module (FIM) to suppress the noise-related and task-unrelated features. Thus, the transmitter simply needs to transmit the indices of these important task-related features in the codebook. Simulation results show that the proposed method can be applied in many downstream tasks and significantly improve the robustness against semantic noise with remarkable reduction on the transmission overhead.",https://doi.org/10.48550/arxiv.2206.04011,direct,指定团队负责人直接署名：Zhijin Qin,,4,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
semantic-communication-for-internet-of-vehicles-a-multi-user-cooperative-approach-2022,2022,Semantic Communication for Internet of Vehicles: A Multi-User Cooperative Approach,Wenjun Xu; Yimeng Zhang; Feng‐Yu Wang; Zhijin Qin; Chenyao Liu; Ping Zhang,arXiv (Cornell University),preprint,10.48550/arxiv.2212.03037,https://openalex.org/W4310884177,"Internet of Vehicles (IoV) is expected to become the central infrastructure to provide advanced services to connected vehicles and users for higher transportation efficiency and security. A variety of emerging applications/services bring explosively growing demands for mobile data traffic between connected vehicles and roadside units (RSU), imposing the significant challenge of spectrum scarcity to IoV. In this paper, we propose a cooperative semantic-aware architecture to convey essential semantics from collaborated users to servers for lowering the data traffic. In contrast to current solutions that are mainly based on piling up highly complex signal processing techniques and multiple access capabilities in terms of syntactic communications, this paper puts forth the idea of semantic-aware content delivery in IoV. Specifically, the successful transmission of essential semantics of the source data is pursued, rather than the accurate reception of symbols regardless of its meaning as in conventional syntactic communications. To assess the benefits of the proposed architecture, we provide a case study of the image retrieval task for vehicles in intelligent transportation systems. Simulation results demonstrate that the proposed architecture outperforms the existing solutions with fewer radio resources, especially in a low signal-to-noise-ratio (SNR) regime, which can shed light on the potential of the proposed architecture in extending the applications in extreme environments.",https://doi.org/10.48550/arxiv.2212.03037,direct,指定团队负责人直接署名：Zhijin Qin,,5,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
semantic-sensing-and-communications-for-ultimate-extended-reality-2022,2022,Semantic Sensing and Communications for Ultimate Extended Reality,Bowen Zhang; Zhijin Qin; Yiyu Guo; Geoffrey Ye Li,arXiv (Cornell University),preprint,10.48550/arxiv.2212.08533,https://openalex.org/W4311994663,"As a key technology in metaversa, wireless ultimate extended reality (XR) has attracted extensive attentions from both industry and academia. However, the stringent latency and ultra-high data rates requirements have hindered the development of wireless ultimate XR. Instead of transmitting the original source data bit-by-bit, semantic communications focus on the successful delivery of semantic information contained in the source, which have shown great potentials in reducing the data traffic of wireless systems. Inspired by semantic communications, this article develops a joint semantic sensing, rendering, and communication framework for wireless ultimate XR. In particular, semantic sensing is used to improve the sensing efficiency by exploring the spatial-temporal distributions of semantic information. Semantic rendering is designed to reduce the costs on semantically-redundant pixels. Next, semantic communications are adopted for high data transmission efficiency in wireless ultimate XR. Then, two case studies are provided to demonstrate the effectiveness of the proposed framework. Finally, potential research directions are identified to boost the development of semantic-aware wireless ultimate XR.",https://doi.org/10.48550/arxiv.2212.08533,direct,指定团队负责人直接署名：Zhijin Qin,,14,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
