citation_key,year,title,authors,venue,work_type,doi,openalex_id,abstract,official_url,team_scope,team_evidence,affiliations,cited_by_count,source_verified,source_verification,screening_status,screening_reason,pdf,download_status,download_source,sha256,pages,analysis_status,cross_team_duplicate_of
todma-large-model-driven-massive-token-communications-for-semantic-multiple-access-2025,2025,ToDMA: Large Model-Driven Massive Token Communications for Semantic Multiple Access,Qiao Li; Mahdi Boloursaz Mashhadi; Zhen Gao; Robert Schober; Deniz Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2505.10946,https://openalex.org/W4415308861,"Token communications (TokenCom) is an emerging generative semantic communication paradigm, where tokens serve as compact representation units across modalities. Their contextual dependencies can be exploited by pretrained large models for semantic recovery. In this paper, we propose token-domain multiple access (ToDMA), a large-model-driven semantic multiple access scheme for massive token communications. ToDMA integrates unsourced random access with context-aware token processing. It enables massive uncoordinated devices to transmit tokenized source representations over common uplink resources. Specifically, each token index is associated with a shared modulation codeword, exposing token-level structure to the receiver for context-aware recovery. At the receiver, compressed sensing is first employed to jointly detect active tokens and estimate their corresponding channel state information (CSI) from the superposed signals. The source token sequences are then reconstructed by exploiting the consistency of token-associated CSI across multiple token positions. In the presence of token collisions, some active tokens may remain unassigned, leading to missing entries in the reconstructed token sequences. To recover these tokens, candidate-restricted masked-token prediction is performed using pretrained contextual models, thereby leveraging token-level context to mitigate collision effects. Simulation results on both image and text transmission tasks demonstrate that ToDMA reduces access latency while maintaining favorable token recovery and semantic reconstruction quality, showing its scalability for semantic multiple access.",https://doi.org/10.48550/arxiv.2505.10946,direct,指定团队负责人直接署名：Mahdi Boloursaz Mashhadi,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
token-communications-a-large-model-driven-framework-for-cross-modal-context-aware-semantic-communications-2025,2025,Token Communications: A Large Model-Driven Framework for Cross-Modal Context-Aware Semantic Communications,Qiao Li; Mahdi Boloursaz Mashhadi; Zhen Gao; Rahim Tafazolli; Mehdi Bennis; Dusit Niyato,IEEE Wireless Communications,article,10.1109/mwc.001.2500084,https://openalex.org/W4414432003,"In this article, we introduce token communications (TokCom), a large model-driven framework to leverage cross-modal context information in generative semantic communications (GenSC). TokCom is a new paradigm, motivated by the recent success of generative foundation models and multimodal large language models (GFM/MLLMs), where the communication units are tokens, enabling efficient transformer-based token processing at the transmitter and receiver. In this article, we introduce the potential opportunities and challenges of leveraging context in GenSC, explore how to integrate GFM/MLLMs-based token processing into semantic communication systems to leverage cross-modal context effectively at affordable complexity, present the key principles for efficient TokCom at various layers in future wireless networks. In a typical image semantic communication setup, we demonstrate a significant improvement of the bandwidth efficiency, achieved by TokCom by leveraging the context information among tokens. Finally, the potential research directions are identified to facilitate adoption of TokCom in future wireless networks.",https://doi.org/10.1109/mwc.001.2500084,direct,指定团队负责人直接署名：Mahdi Boloursaz Mashhadi,Beijing Institute of Technology; University of Surrey; University of Oulu; Nanyang Technological University,20,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
token-communications-a-large-model-driven-framework-for-cross-modal-context-aware-semantic-communications-2025,2025,Token Communications: A Large Model-Driven Framework for Cross-modal Context-aware Semantic Communications,Qiao Li; Mahdi Boloursaz Mashhadi; Zhen Gao; Rahim Tafazolli; Mehdi Bennis; Dusit Niyato,arXiv (Cornell University),preprint,10.48550/arxiv.2502.12096,https://openalex.org/W4407759083,"In this paper, we introduce token communications (TokCom), a large model-driven framework to leverage cross-modal context information in generative semantic communications (GenSC). TokCom is a new paradigm, motivated by the recent success of generative foundation models and multimodal large language models (GFM/MLLMs), where the communication units are tokens, enabling efficient transformer-based token processing at the transmitter and receiver. In this paper, we introduce the potential opportunities and challenges of leveraging context in GenSC, explore how to integrate GFM/MLLMs-based token processing into semantic communication systems to leverage cross-modal context effectively at affordable complexity, present the key principles for efficient TokCom at various layers in future wireless networks. In a typical image semantic communication setup, we demonstrate a significant improvement of the bandwidth efficiency, achieved by TokCom by leveraging the context information among tokens. Finally, the potential research directions are identified to facilitate adoption of TokCom in future wireless networks.",https://doi.org/10.48550/arxiv.2502.12096,direct,指定团队负责人直接署名：Mahdi Boloursaz Mashhadi,,4,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
token-domain-multiple-access-exploiting-semantic-orthogonality-for-collision-mitigation-2025,2025,Token-Domain Multiple Access: Exploiting Semantic Orthogonality for Collision Mitigation,Li Qiao; Mahdi Boloursaz Mashhadi; Zhen Gao; Deniz Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2502.06118,https://openalex.org/W4407386360,"Token communications is an emerging generative semantic communication concept that reduces transmission rates by using context and transformer-based token processing, with tokens serving as universal semantic units. In this paper, we propose a semantic multiple access scheme in the token domain, referred to as ToDMA, where a large number of devices share a tokenizer and a modulation codebook for source and channel coding, respectively. Specifically, the source signal is tokenized into sequences, with each token modulated into a codeword. Codewords from multiple devices are transmitted simultaneously, resulting in overlap at the receiver. The receiver detects the transmitted tokens, assigns them to their respective sources, and mitigates token collisions by leveraging context and semantic orthogonality across the devices' messages. Simulations demonstrate that the proposed ToDMA framework outperforms context-unaware orthogonal and non-orthogonal communication methods in image transmission tasks, achieving lower latency and better image quality.",https://doi.org/10.48550/arxiv.2502.06118,direct,指定团队负责人直接署名：Mahdi Boloursaz Mashhadi,,1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
channel-adaptive-semantic-communication-for-stereoscopic-media-design-and-prototype-implementation-2026,2026,Channel-Adaptive Semantic Communication for Stereoscopic Media: Design and Prototype Implementation,Jingxuan Men; Mahdi Boloursaz Mashhadi; Ning Wang; Yi Ma; Mike Nilsson; Rahim Tafazolli,IEEE Transactions on Cognitive Communications and Networking,article,10.1109/tccn.2026.3689868,https://openalex.org/W7160290116,"Stereoscopic media have garnered attention due to their widespread applications in 3D visualization, metaverse, virtual reality, and immersive media. By leveraging the disparity between views, stereoscopic media can facilitate 3D structure construction and enhance spatial perception. However, considering the correlation between stereo media pairs, stereoscopic media communication will introduce redundancy. To address this, we propose a novel dual-view deep joint source-channel coding scheme that efficiently extracts and transmits semantic features representing inter-view correlations, thereby reducing redundancy while improving the reconstruction quality. Furthermore, as the transmission channel quality varies, we design an adaptive semantic rate control method for stereoscopic media, based on a self-attention model, which uses inter-view correlations, feature importance, and channel conditions to apply an adaptive mask to control the transmitted data volume. This approach maintains reconstruction quality under varying conditions and improves Peak Signal to Noise Ratio (PSNR) and Structural Similarity Index (SSIM) compared with benchmarks. Finally, leveraging 3D rendering, we demonstrate the practical effectiveness of the proposed schemes for immersive media transmission in real-world scenarios.",https://doi.org/10.1109/tccn.2026.3689868,direct,"指定团队负责人直接署名：Mahdi Boloursaz Mashhadi, Yi Ma",University of Surrey; University of Bristol; BG Group (United Kingdom); BT Group (United Kingdom),0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
channel-adaptive-semantic-communication-for-stereoscopic-media-design-and-prototype-implementation-2026,2026,Channel-adaptive Semantic Communication for Stereoscopic Media:Design and Prototype Implementation,Ning Wang; Jingxuan Men; Mahdi Boloursaz Mashhadi; Yi Ma; Mike Nilsson; Regius Rahim Tafazolli,Explore Bristol Research,article,,https://openalex.org/W7160007524,"Stereoscopic media have garnered attention due to their widespread applications in 3D visualization, metaverse, virtual reality, and immersive media. By leveraging the disparity between views, stereoscopic media can facilitate 3D structure construction and enhance spatial perception. However, considering the correlation between stereo media pairs, stereoscopic media communication will introduce redundancy. To address this, we propose a novel dual-view deep joint source-channel coding scheme that efficiently extracts and transmits semantic features representing inter-view correlations, thereby reducing redundancy while improving the reconstruction quality. Furthermore, as the transmission channel quality varies, we design an adaptive semantic rate control method for stereoscopic media, based on a self-attention model, which uses inter-view correlations, feature importance, and channel conditions to apply an adaptive mask to control the transmitted data volume. This approach maintains reconstruction quality under varying conditions and improves Peak Signal to Noise Ratio (PSNR) and Structural Similarity Index (SSIM) compared with benchmarks. Finally, leveraging 3D rendering, we demonstrate the practical effectiveness of the proposed schemes for immersive media transmission in realworld scenarios.",https://research-information.bris.ac.uk/en/publications/b5b14000-9fb4-4f73-a292-5806d3a1fba8,direct,"指定团队负责人直接署名：Mahdi Boloursaz Mashhadi, Yi Ma",,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
communicate-less-synthesize-the-rest-latency-aware-intent-based-generative-semantic-multicasting-with-diffusion-models-2026,2026,"Communicate Less, Synthesize the Rest: Latency-aware Intent-based Generative Semantic Multicasting with Diffusion Models",Xinkai Liu; Mahdi Boloursaz Mashhadi; Li Qiao; Yi Ma; Rahim Tafazolli; Mehdi Bennis,IEEE Transactions on Vehicular Technology,article,10.1109/tvt.2026.3660013,https://openalex.org/W7127091128,"Generative diffusion models (GDMs) have recently shown great success in synthesizing multimedia signals with high perceptual quality enabling highly efficient semantic communications in future wireless networks. In this paper, we develop an intent-aware generative semantic multicasting framework utilizing pre-trained diffusion models. In the proposed framework, the transmitter decomposes the source signal to multiple semantic classes based on the multi-user intent, i.e. each user is assumed to be interested in details of only a subset of the semantic classes. To better utilize the wireless resources, the transmitter sends to each user only its intended classes, and multicasts a highly compressed semantic map to all users over shared wireless resources that allows them to locally synthesize the other classes, i.e. non-intended classes, utilizing pre-trained diffusion models. The signal retrieved at each user is thereby partially reconstructed and partially synthesized utilizing the received semantic map. We design a communication/computation-aware scheme for per-class adaptation of the communication parameters, such as the transmission power and compression rate to minimize the total latency of retrieving signals at multiple receivers, tailored to the prevailing channel conditions as well as the users' reconstruction/synthesis distortion/perception requirements. The simulation results demonstrate significantly reduced per-user latency compared with non-generative and intent-unaware multicasting benchmarks while maintaining high perceptual quality of the signals retrieved at the users. For a typical setup of multicasting street scene images to 10 users, our proposed framework achieves a <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$15.4\%$</tex-math></inline-formula> reduction in per-user latency at a fixed power budget, or equivalently <inline-formula xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""><tex-math notation=""LaTeX"">$50\%$</tex-math></inline-formula> reduction in the transmission power required to achieve a fixed per-user latency, compared with non-generative multicasting.",https://doi.org/10.1109/tvt.2026.3660013,direct,"指定团队负责人直接署名：Mahdi Boloursaz Mashhadi, Yi Ma",University of Surrey; University of Hong Kong; University of Oulu,2,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
video-tokencom-textual-intent-guided-multi-rate-video-token-communications-with-uep-based-adaptive-source-channel-coding-2026,2026,Video TokenCom: Textual Intent-Guided Multi-Rate Video Token Communications with UEP-Based Adaptive Source-Channel Coding,Jingxuan Men; Mahdi Boloursaz Mashhadi; Ning Wang; Yi Ma; Mike Nilsson; Rahim Tafazolli,arXiv (Cornell University),preprint,10.48550/arxiv.2603.02470,https://openalex.org/W7133549078,"Token Communication (TokenCom) is a new paradigm, motivated by the recent success of Large AI Models (LAMs) and Multimodal Large Language Models (MLLMs), where tokens serve as unified units of communication and computation, enabling efficient semantic- and goal-oriented information exchange in future wireless networks. In this paper, we propose a novel Video TokenCom framework for textual intent-guided multi-rate video communication with Unequal Error Protection (UEP)-based source-channel coding adaptation. The proposed framework integrates user-intended textual descriptions with discrete video tokenization and unequal error protection to enhance semantic fidelity under restrictive bandwidth constraints. First, discrete video tokens are extracted through a pretrained video tokenizer, while text-conditioned vision-language modeling and optical-flow propagation are jointly used to identify tokens that correspond to user-intended semantics across space and time. Next, we introduce a semantic-aware multi-rate bit-allocation strategy, in which tokens highly related to the user intent are encoded using full codebook precision, whereas non-intended tokens are represented through reduced codebook precision differential encoding, enabling rate savings while preserving semantic quality. Finally, a source and channel coding adaptation scheme is developed to adapt bit allocation and channel coding to varying resources and link conditions. Experiments on various video datasets demonstrate that the proposed framework outperforms both conventional and semantic communication baselines, in perceptual and semantic quality on a wide SNR range.",https://doi.org/10.48550/arxiv.2603.02470,direct,"指定团队负责人直接署名：Mahdi Boloursaz Mashhadi, Yi Ma",,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
video-tokencom-textual-intent-guided-multi-rate-video-token-communications-with-uep-based-adaptive-source-channel-coding-2026,2026,Video TokenCom: Textual Intent-Guided Multi-Rate Video Token Communications with UEP-Based Adaptive Source-Channel Coding,Jingxuan Men; Mahdi Boloursaz Mashhadi; Ning Wang; Yi Ma; Mike Nilsson; Rahim Tafazolli,arXiv (Cornell University),preprint,,https://openalex.org/W7133570511,"Token Communication (TokenCom) is a new paradigm, motivated by the recent success of Large AI Models (LAMs) and Multimodal Large Language Models (MLLMs), where tokens serve as unified units of communication and computation, enabling efficient semantic- and goal-oriented information exchange in future wireless networks. In this paper, we propose a novel Video TokenCom framework for textual intent-guided multi-rate video communication with Unequal Error Protection (UEP)-based source-channel coding adaptation. The proposed framework integrates user-intended textual descriptions with discrete video tokenization and unequal error protection to enhance semantic fidelity under restrictive bandwidth constraints. First, discrete video tokens are extracted through a pretrained video tokenizer, while text-conditioned vision-language modeling and optical-flow propagation are jointly used to identify tokens that correspond to user-intended semantics across space and time. Next, we introduce a semantic-aware multi-rate bit-allocation strategy, in which tokens highly related to the user intent are encoded using full codebook precision, whereas non-intended tokens are represented through reduced codebook precision differential encoding, enabling rate savings while preserving semantic quality. Finally, a source and channel coding adaptation scheme is developed to adapt bit allocation and channel coding to varying resources and link conditions. Experiments on various video datasets demonstrate that the proposed framework outperforms both conventional and semantic communication baselines, in perceptual and semantic quality on a wide SNR range.",http://arxiv.org/abs/2603.02470,direct,"指定团队负责人直接署名：Mahdi Boloursaz Mashhadi, Yi Ma",,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
wireless-tokencom-rl-based-tokenizer-agreement-for-multi-user-wireless-token-communications-2026,2026,Wireless TokenCom: RL-Based Tokenizer Agreement for Multi-User Wireless Token Communications,Farshad Zeinali; Mahdi Boloursaz Mashhadi; Dusit Niyato; Rahim Tafazolli,Open MIND,preprint,10.48550/arxiv.2602.12338,https://openalex.org/W7129059630,"Token Communications (TokenCom) has recently emerged as an effective new paradigm, where tokens are the unified units of multimodal communications and computations, enabling efficient digital semantic- and goal-oriented communications in future wireless networks. To establish a shared semantic latent space, the transmitters/receivers in TokenCom need to agree on an identical tokenizer model and codebook. To this end, an initial Tokenizer Agreement (TA) process is carried out in each communication episode, where the transmitter/receiver cooperate to choose from a set of pre-trained tokenizer models/ codebooks available to them both for efficient TokenCom. In this correspondence, we investigate TA in a multi-user downlink wireless TokenCom scenario, where the base station equipped with multiple antennas transmits video token streams to multiple users. We formulate the corresponding mixed-integer non-convex problem, and propose a hybrid reinforcement learning (RL) framework that integrates a deep Q-network (DQN) for joint tokenizer agreement and sub-channel assignment, with a deep deterministic policy gradient (DDPG) for beamforming. Simulation results show that the proposed framework outperforms baseline methods in terms of semantic quality and resource efficiency, while reducing the freezing events in video transmission by 68% compared to the conventional H.265-based scheme.",https://doi.org/10.48550/arxiv.2602.12338,direct,指定团队负责人直接署名：Mahdi Boloursaz Mashhadi,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
wireless-tokencom-rl-based-tokenizer-agreement-for-multi-user-wireless-token-communications-2026,2026,Wireless TokenCom: RL-Based Tokenizer Agreement for Multi-User Wireless Token Communications,Farshad Zeinali; Mahdi Boloursaz Mashhadi; Dusit Niyato; Rahim Tafazolli,arXiv (Cornell University),preprint,,https://openalex.org/W7129180293,"Token Communications (TokenCom) has recently emerged as an effective new paradigm, where tokens are the unified units of multimodal communications and computations, enabling efficient digital semantic- and goal-oriented communications in future wireless networks. To establish a shared semantic latent space, the transmitters/receivers in TokenCom need to agree on an identical tokenizer model and codebook. To this end, an initial Tokenizer Agreement (TA) process is carried out in each communication episode, where the transmitter/receiver cooperate to choose from a set of pre-trained tokenizer models/ codebooks available to them both for efficient TokenCom. In this correspondence, we investigate TA in a multi-user downlink wireless TokenCom scenario, where the base station equipped with multiple antennas transmits video token streams to multiple users. We formulate the corresponding mixed-integer non-convex problem, and propose a hybrid reinforcement learning (RL) framework that integrates a deep Q-network (DQN) for joint tokenizer agreement and sub-channel assignment, with a deep deterministic policy gradient (DDPG) for beamforming. Simulation results show that the proposed framework outperforms baseline methods in terms of semantic quality and resource efficiency, while reducing the freezing events in video transmission by 68% compared to the conventional H.265-based scheme.",http://arxiv.org/abs/2602.12338,direct,指定团队负责人直接署名：Mahdi Boloursaz Mashhadi,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
importance-aware-source-channel-coding-for-multi-modal-task-oriented-semantic-communication-2025,2025,Importance-Aware Source-Channel Coding for Multi-Modal Task-Oriented Semantic Communication,Yi Ma; Chunmei Xu; Zhenyu Liu; Siqi Zhang; Rahim Tafazolli,2025 IEEE International Conference on Machine Learning for Communication and Networking (ICMLCN),proceedings-article,10.1109/icmlcn64995.2025.11140558,,,https://doi.org/10.1109/icmlcn64995.2025.11140558,direct,补充数据库轮次核验：指定负责人直接署名（Yi Ma）；Crossref/DBLP 正式 DOI 元数据。,,1,True,Crossref/DBLP late-index audit; DOI publisher record,included_late_indexed,补充数据库检索发现的正式同行评审技术论文；通过负责人直接署名、年份、DOI、主题和文献类型核验,,pending,,,0,metadata_screened,
a-physical-layer-security-framework-for-irs-assisted-integrated-sensing-and-semantic-communication-systems-2025,2025,A Physical Layer Security Framework for IRS-Assisted Integrated Sensing and Semantic Communication Systems,Hamid Amiriara; Mahtab Mirmohseni; Ahmed Elzanaty; Yi Ma; Rahim Tafazolli,IEEE Transactions on Cognitive Communications and Networking,article,10.1109/tccn.2025.3589577,,,https://doi.org/10.1109/tccn.2025.3589577,direct,补充数据库轮次核验：指定负责人直接署名（Yi Ma）；Crossref/DBLP 正式 DOI 元数据。,,7,True,Crossref/DBLP late-index audit; DOI publisher record,included_late_indexed,补充数据库检索发现的正式同行评审技术论文；通过负责人直接署名、年份、DOI、主题和文献类型核验,,pending,,,0,metadata_screened,
semantic-mimo-revisiting-linear-precoding-in-the-generative-ai-era-2026,2026,Semantic MIMO: Revisiting Linear Precoding in the Generative AI Era,Chunmei Xu; Yi Ma; Rahim Tafazolli,2026 Joint European Conference on Networks and Communications &amp;amp; 6G Summit (EuCNC/6G Summit),proceedings-article,10.1109/eucnc/6gsummit68295.2026.11577565,,,https://doi.org/10.1109/eucnc/6gsummit68295.2026.11577565,direct,补充数据库轮次核验：指定负责人直接署名（Yi Ma）；Crossref/DBLP 正式 DOI 元数据。,,0,True,Crossref/DBLP late-index audit; DOI publisher record,included_late_indexed,补充数据库检索发现的正式同行评审技术论文；通过负责人直接署名、年份、DOI、主题和文献类型核验,,pending,,,0,metadata_screened,
resource-allocation-for-semantic-aware-relay-networks-using-multi-agent-reinforcement-learning-2025,2025,Resource Allocation for Semantic Aware Relay Networks using Multi-Agent Reinforcement Learning,Waleed Ahsan; Chuan Heng Foh; Yi Ma,2025 IEEE 101st Vehicular Technology Conference (VTC2025-Spring),proceedings-article,10.1109/vtc2025-spring65109.2025.11174537,,,https://doi.org/10.1109/vtc2025-spring65109.2025.11174537,direct,补充数据库轮次核验：指定负责人直接署名（Yi Ma）；Crossref/DBLP 正式 DOI 元数据。,,0,True,Crossref/DBLP late-index audit; DOI publisher record,included_late_indexed,补充数据库检索发现的正式同行评审技术论文；通过负责人直接署名、年份、DOI、主题和文献类型核验,,pending,,,0,metadata_screened,
spatial-temporal-semantic-communications-for-point-cloud-based-volumetric-media-2024,2024,Spatial-temporal Semantic Communications for Point Cloud-based Volumetric Media,Jingxuan Men; Ning Wang; Yi Ma; Peng Qian; Carl C. Udora; Mike Nilsson,ICC 2024 - IEEE International Conference on Communications,proceedings-article,10.1109/icc51166.2024.10622850,,,https://doi.org/10.1109/icc51166.2024.10622850,direct,补充数据库轮次核验：指定负责人直接署名（Yi Ma）；Crossref/DBLP 正式 DOI 元数据。,,3,True,Crossref/DBLP late-index audit; DOI publisher record,included_late_indexed,补充数据库检索发现的正式同行评审技术论文；通过负责人直接署名、年份、DOI、主题和文献类型核验,,pending,,,0,metadata_screened,
,2025,A Physical Layer Security Framework for Integrated Sensing and Semantic Communication Systems,Hamid Amiriara; Mahtab Mirmohseni; Ahmed Elzanaty; Yi Ma; Rahim Tafazolli,,,10.1109/wcnc61545.2025.10978382,,,https://doi.org/10.1109/wcnc61545.2025.10978382,direct,,,,,,excluded_after_saturation_audit,会议版本被 IEEE TCCN 期刊扩展版 A Physical Layer Security Framework for IRS-Assisted Integrated Sensing and Semantic Communication Systems 取代,,,,,,screened_out,
,2021,Mixed High-Order Attention Network for Weakly- Supervised Semantic Segmentation,Shuang Li; Tian Bai; Yi Ma,,,10.1109/icsip52628.2021.9688702,,,https://doi.org/10.1109/icsip52628.2021.9688702,direct,,,,,,excluded_after_saturation_audit,计算机视觉语义分割，非语义通信,,,,,,screened_out,
,2022,Real-Time Semantic Segmentation via an Efficient Multi-Column Network,Cheng-Li Peng; Jia-Yi Ma,,,10.1007/s11390-022-0888-4,,,https://doi.org/10.1007/s11390-022-0888-4,direct,,,,,,excluded_after_saturation_audit,计算机视觉语义分割，非语义通信,,,,,,screened_out,
,2021,A Hybrid Semantic Segmentation Based on Level-Set Evolution Driven by Fully Convolutional Networks,Meng Wang; Yi Ma; Fan Li; Zhengbing Guo,,,10.1109/access.2021.3066515,,,https://doi.org/10.1109/access.2021.3066515,direct,,,,,,excluded_after_saturation_audit,计算机视觉语义分割，非语义通信,,,,,,screened_out,
