citation_key,year,title,authors,venue,work_type,doi,openalex_id,abstract,official_url,team_scope,team_evidence,affiliations,cited_by_count,source_verified,source_verification,screening_status,screening_reason,pdf,download_status,download_source,sha256,pages,analysis_status,cross_team_duplicate_of
deep-joint-source-channel-coding-for-semantic-communications-2022,2022,Deep Joint Source-Channel Coding for Semantic Communications,Jialong Xu; Tze-Yang Tung; Bo Ai; Wei Chen; Yuxuan Sun; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2211.08747,https://openalex.org/W4319996072,"Semantic communications is considered as a promising technology to increase the efficiency of next-generation communication systems, particularly targeting human-machine and machine-type communications. In contrast to the source-agnostic approach of conventional wireless communication systems, semantic communication seeks to ensure that only the relevant information for the underlying task is communicated to the receiver. Considering that most semantic communication applications have strict latency, bandwidth, and power constraints, a prominent approach is to model them as a joint source-channel coding (JSCC) problem. Although JSCC has been a long-standing open problem in communication and coding theory, remarkable performance gains have been shown recently over existing separate source and channel coding systems, particularly in low-latency and low-power scenarios. Recent progress is thanks to the adoption of deep learning techniques for joint source-channel code design that outperform the concatenation of state-of-the-art compression and channel coding schemes, which are results of decades-long research efforts. In this article, we present an adaptive deep learning based JSCC (DeepJSCC) architecture for semantic communications, introduce its design principles, highlight its benefits, and outline future research challenges that lie ahead.",https://doi.org/10.48550/arxiv.2211.08747,direct,指定团队负责人直接署名：Denız Gündüz,,4,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
deep-joint-source-channel-coding-over-cooperative-relay-networks-2022,2022,Deep Joint Source-Channel Coding Over Cooperative Relay Networks,Chenghong Bian; Yulin Shao; Haotian Wu; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2211.06705,https://openalex.org/W4309130261,"This paper presents a novel deep joint source-channel coding (DeepJSCC) scheme for image transmission over a half-duplex cooperative relay channel. Specifically, we apply DeepJSCC to two basic modes of cooperative communications, namely amplify-and-forward (AF) and decode-and-forward (DF). In DeepJSCC-AF, the relay simply amplifies and forwards its received signal. In DeepJSCC-DF, on the other hand, the relay first reconstructs the transmitted image and then re-encodes it before forwarding. Considering the excessive computation overhead of DeepJSCC-DF for recovering the image at the relay, we propose an alternative scheme, called DeepJSCC-PF, in which the relay processes and forwards its received signal without necessarily recovering the image. Simulation results show that the proposed DeepJSCC-AF, DF, and PF schemes are superior to the digital baselines with BPG compression with polar codes and provides a graceful performance degradation with deteriorating channel quality. Further investigation shows that the PSNR gain of DeepJSCC-DF/PF over DeepJSCC-AF improves as the channel condition between the source and relay improves. Moreover, DeepJSCC-PF scheme achieves a similar performance to DeepJSCC-DF with lower computational complexity.",https://doi.org/10.48550/arxiv.2211.06705,direct,指定团队负责人直接署名：Denız Gündüz,,12,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
deep-neural-networks-for-joint-source-channel-coding-2022,2022,Deep Neural Networks for Joint Source-Channel Coding,Yonina C. Eldar; Andrea Goldsmith; Denız Gündüz; H. Vincent Poor,Cambridge University Press eBooks,book-chapter,10.1017/9781108966559.004,https://openalex.org/W4282971940,A summary is not available for this content so a preview has been provided. Please use the Get access link above for information on how to access this content.,https://doi.org/10.1017/9781108966559.004,direct,指定团队负责人直接署名：Denız Gündüz,Weizmann Institute of Science; Princeton University; Imperial College London,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：book-chapter,,pending,,,0,metadata_screened,
deepjscc-q-constellation-constrained-deep-joint-source-channel-coding-2022,2022,DeepJSCC-Q: Constellation Constrained Deep Joint Source-Channel Coding,Tze-Yang Tung; David Burth Kurka; Mikołaj Jankowski; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2206.08100,https://openalex.org/W4283071218,"Recent works have shown that modern machine learning techniques can provide an alternative approach to the long-standing joint source-channel coding (JSCC) problem. Very promising initial results, superior to popular digital schemes that utilize separate source and channel codes, have been demonstrated for wireless image and video transmission using deep neural networks (DNNs). However, end-to-end training of such schemes requires a differentiable channel input representation; hence, prior works have assumed that any complex value can be transmitted over the channel. This can prevent the application of these codes in scenarios where the hardware or protocol can only admit certain sets of channel inputs, prescribed by a digital constellation. Herein, we propose DeepJSCC-Q, an end-to-end optimized JSCC solution for wireless image transmission using a finite channel input alphabet. We show that DeepJSCC-Q can achieve similar performance to prior works that allow any complex valued channel input, especially when high modulation orders are available, and that the performance asymptotically approaches that of unconstrained channel input as the modulation order increases. Importantly, DeepJSCC-Q preserves the graceful degradation of image quality in unpredictable channel conditions, a desirable property for deployment in mobile systems with rapidly changing channel conditions.",https://doi.org/10.48550/arxiv.2206.08100,direct,指定团队负责人直接署名：Denız Gündüz,,3,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
distributed-deep-joint-source-channel-coding-over-a-multiple-access-channel-2022,2022,Distributed Deep Joint Source-Channel Coding over a Multiple Access Channel,Selim F. Yilmaz; Can Karamanlı; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2211.09920,https://openalex.org/W4309581894,"We consider distributed image transmission over a noisy multiple access channel (MAC) using deep joint source-channel coding (DeepJSCC). It is known that Shannon's separation theorem holds when transmitting independent sources over a MAC in the asymptotic infinite block length regime. However, we are interested in the practical finite block length regime, in which case separate source and channel coding is known to be suboptimal. We introduce a novel joint image compression and transmission scheme, where the devices send their compressed image representations in a non-orthogonal manner. While non-orthogonal multiple access (NOMA) is known to achieve the capacity region, to the best of our knowledge, non-orthogonal joint source channel coding (JSCC) scheme for practical systems has not been studied before. Through extensive experiments, we show significant improvements in terms of the quality of the reconstructed images compared to orthogonal transmission employing current DeepJSCC approaches particularly for low bandwidth ratios. We publicly share source code to facilitate further research and reproducibility.",https://doi.org/10.48550/arxiv.2211.09920,direct,指定团队负责人直接署名：Denız Gündüz,Imperial College London,1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
generative-joint-source-channel-coding-for-semantic-image-transmission-2022,2022,Generative Joint Source-Channel Coding for Semantic Image Transmission,Ecenaz Erdemir; Tze-Yang Tung; Pier Luigi Dragotti; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2211.13772,https://openalex.org/W4310281044,"Recent works have shown that joint source-channel coding (JSCC) schemes using deep neural networks (DNNs), called DeepJSCC, provide promising results in wireless image transmission. However, these methods mostly focus on the distortion of the reconstructed signals with respect to the input image, rather than their perception by humans. However, focusing on traditional distortion metrics alone does not necessarily result in high perceptual quality, especially in extreme physical conditions, such as very low bandwidth compression ratio (BCR) and low signal-to-noise ratio (SNR) regimes. In this work, we propose two novel JSCC schemes that leverage the perceptual quality of deep generative models (DGMs) for wireless image transmission, namely InverseJSCC and GenerativeJSCC. While the former is an inverse problem approach to DeepJSCC, the latter is an end-to-end optimized JSCC scheme. In both, we optimize a weighted sum of mean squared error (MSE) and learned perceptual image patch similarity (LPIPS) losses, which capture more semantic similarities than other distortion metrics. InverseJSCC performs denoising on the distorted reconstructions of a DeepJSCC model by solving an inverse optimization problem using style-based generative adversarial network (StyleGAN). Our simulation results show that InverseJSCC significantly improves the state-of-the-art (SotA) DeepJSCC in terms of perceptual quality in edge cases. In GenerativeJSCC, we carry out end-to-end training of an encoder and a StyleGAN-based decoder, and show that GenerativeJSCC significantly outperforms DeepJSCC both in terms of distortion and perceptual quality.",https://doi.org/10.48550/arxiv.2211.13772,direct,指定团队负责人直接署名：Denız Gündüz,,3,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
guest-editorial-special-issue-on-beyond-transmitting-bits-context-semantics-and-task-oriented-communications-2022,2022,"Guest Editorial Special Issue on Beyond Transmitting Bits: Context, Semantics, and Task-Oriented Communications",Denız Gündüz; Zhijin Qin; Iñaki Estella Aguerri; Harpreet S. Dhillon; Zhaohui Yang; Aylin Yener; Kai‐Kit Wong; Chan‐Byoung Chae,IEEE Journal on Selected Areas in Communications,editorial,10.1109/jsac.2022.3221853,https://openalex.org/W4311897569,"It is our pleasure to share with you this Special Issue, which brings together a diverse set of articles dealing with various aspects of semantic and goal-oriented communications, providing a snapshot of research activities in this highly active research area. Wireless communications and networking research has traditionally focused on improving the capacity and throughput of the underlying wireless network. However, recent explosion in data-driven machine learning applications and their reliance on huge datasets collected by edge devices have raised legitimate concerns that the increasing data traffic might soon overwhelm the capacity of current networks despite ongoing efforts to increase their capacity and efficiency. Also, most of the edge intelligence applications impose stringent delay constraints, which cannot be met by naive forwarding of data samples for processing at the receiver end. This made it obvious to researchers in both academia and industry that it is essential to analyze the “value” or “relevance” of collected data, and filter and prioritize the delivery of data based on its value/relevance as well as the wireless channel and network conditions. In this context, data value will be closely connected to the underlying signals and processes that generate the data, e.g., text, image, video, or sensor data, and what the receiver intends to do with the received data. This subjectivity of data value makes semantic and goal-oriented communication a rather elusive research topic, which has led to both an increasingly rich and active area of investigation, but also a controversial one, mainly due to the lack of clear and widely agreed-upon definitions of some of the core concepts and formulations. Despite these disagreements, there is almost unanimous consensus on the importance and potential impact of this line of investigation for the design of future communication systems and networks.",https://doi.org/10.1109/jsac.2022.3221853,direct,指定团队负责人直接署名：Denız Gündüz,Imperial College London; Tsinghua University; Virginia Tech; Zhejiang Lab; Zhejiang University; The Ohio State University; University College London; Yonsei University,9,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：editorial,,pending,,,0,metadata_screened,
semantic-communications-with-discrete-time-analog-transmission-a-papr-perspective-2022,2022,Semantic Communications with Discrete-time Analog Transmission: A PAPR Perspective,Yulin Shao; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2208.08342,https://openalex.org/W4300571069,"Recent progress in deep learning (DL)-based joint source-channel coding (DeepJSCC) has led to a new paradigm of semantic communications. Two salient features of DeepJSCC-based semantic communications are the exploitation of semantic-aware features directly from the source signal, and the discrete-time analog transmission (DTAT) of these features. Compared with traditional digital communications, semantic communications with DeepJSCC provide superior reconstruction performance at the receiver and graceful degradation with diminishing channel quality, but also exhibit a large peak-to-average power ratio (PAPR) in the transmitted signal. An open question has been whether the gains of DeepJSCC come from the additional freedom brought by the high-PAPR continuous-amplitude signal. In this paper, we address this question by exploring three PAPR reduction techniques in the application of image transmission. We confirm that the superior image reconstruction performance of DeepJSCC-based semantic communications can be retained while the transmitted PAPR is suppressed to an acceptable level. This observation is an important step towards the implementation of DeepJSCC in practical semantic communication systems.",https://doi.org/10.48550/arxiv.2208.08342,direct,指定团队负责人直接署名：Denız Gündüz,,3,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
space-time-design-for-deep-joint-source-channel-coding-of-images-over-mimo-channels-2022,2022,Space-time design for deep joint source channel coding of images Over MIMO channels,Chenghong Bian; Yulin Shao; Haotian Wu; Denız Gündüz,arXiv (Cornell University),preprint,10.48550/arxiv.2210.16985,https://openalex.org/W4307931047,"We propose novel deep joint source-channel coding (DeepJSCC) algorithms for wireless image transmission over multi-input multi-output (MIMO) Rayleigh fading channels, when channel state information (CSI) is available only at the receiver. We consider two different schemes; one exploiting the spatial diversity and the other exploiting the spatial multiplexing gain of the MIMO channel, respectively. For the former, we utilize an orthogonal space-time block code (OSTBC) to achieve full diversity and increase the robustness against channel variations. In the latter, we directly map the input to the antennas, where the additional degree of freedom can be used to send more information about the source signal. Simulation results show that the diversity scheme outperforms the multiplexing scheme for lower signal-to-noise ratio (SNR) values and a smaller number of receive antennas at the AP. When the number of transmit antennas is greater than two, however, the full-diversity scheme becomes less beneficial. We also show that both the diversity and multiplexing schemes can achieve comparable performance with the state-of-the-art BPG algorithm delivered at the instantaneous capacity of the MIMO channel, which serves as an upper bound on the performance of separation-based practical systems.",https://doi.org/10.48550/arxiv.2210.16985,direct,指定团队负责人直接署名：Denız Gündüz,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
timely-wireless-edge-inference-2022,2022,Timely Wireless Edge Inference,Yonina C. Eldar; Andrea Goldsmith; Denız Gündüz; H. Vincent Poor,Cambridge University Press eBooks,book-chapter,10.1017/9781108966559.021,https://openalex.org/W4282967720,A summary is not available for this content so a preview has been provided. Please use the Get access link above for information on how to access this content.,https://doi.org/10.1017/9781108966559.021,direct,指定团队负责人直接署名：Denız Gündüz,Weizmann Institute of Science; Princeton University; Imperial College London,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：book-chapter,,pending,,,0,metadata_screened,
